RH	TEMP	WINDSPEED	ELAPSEDTIME 
%	degC	cm/s	ms     
0.0000  14.00  2217.070312  517641.00
0.0000  14.00  2091.437500  517750.00
0.0000  14.00  2119.281250  517861.00
0.0000  14.00  2385.933593  517970.00
0.0000  14.00  2119.281250  518081.00
0.0000  14.00  2035.878906  518191.00
0.0000  14.00  2527.851562  518300.00
0.0000  14.00  2035.878906  518411.00
0.0000  14.00  2119.281250  518520.00
0.0000  14.00  2091.437500  518631.00
0.0000  14.00  2217.070312  518740.00
0.0000  14.00  2485.160156  518851.00
0.0000  14.00  2217.070312  518961.00
0.0000  14.00  2217.070312  519071.00
0.0000  14.00  2273.183593  519181.00
0.0000  14.00  2259.136718  519291.00
0.0000  14.00  2527.851562  519401.00
0.0000  14.00  2273.183593  519512.00
0.0000  14.00  2189.078125  519621.00
0.0000  14.00  2613.531250  519732.00
0.0000  14.00  2189.078125  519841.00
0.0000  14.00  2570.644531  519952.00
0.0000  14.00  2119.281250  520061.00
0.0000  14.00  2217.070312  520172.00
0.0000  14.00  2077.531250  520282.00
0.0000  14.00  2119.281250  520392.00
0.0000  14.00  2035.878906  520502.00
0.0000  14.00  2119.281250  520612.00
0.0000  14.00  2091.437500  520722.00
0.0000  14.00  2175.097656  520833.00
0.0000  14.00  2077.531250  520942.00
0.0000  14.00  2175.097656  521052.00
0.0000  14.00  2175.097656  521162.00
0.0000  14.00  2175.097656  521272.00
0.0000  14.00  2428.394531  521382.00
0.0000  14.00  2175.097656  521492.00
0.0000  14.00  2091.437500  521603.00
0.0000  14.00  2175.097656  521712.00
0.0000  14.00  2133.214843  521823.00
0.0000  14.00  2217.070312  521932.00
0.0000  14.00  2217.070312  522043.00
0.0000  14.00  2315.382812  522152.00
0.0000  14.00  2315.382812  522263.00
0.0000  14.00  2175.097656  522373.00
0.0000  14.00  2203.066406  522483.00
0.0000  14.00  2077.531250  522593.00
0.0000  14.00  2217.070312  522703.00
0.0000  14.00  2133.214843  522813.00
0.0000  14.00  2217.070312  522924.00
0.0000  14.00  2035.878906  523033.00
0.0000  14.00  2527.851562  523144.00
0.0000  14.00  2077.531250  523253.00
0.0000  14.00  2175.097656  523364.00
0.0000  14.00  2035.878906  523473.00
0.0000  14.00  2161.125000  523584.00
0.0000  14.00  2091.437500  523694.00
0.0000  14.00  2119.281250  523804.00
0.0000  14.00  2091.437500  523914.00
0.0000  14.00  2077.531250  524023.00
0.0000  14.00  2385.933593  524134.00
0.0000  14.00  2119.281250  524243.00
0.0000  14.00  2035.878906  524354.00
0.0000  14.00  2470.949218  524464.00
0.0000  14.00  2329.472656  524574.00
0.0000  14.00  2175.097656  524684.00
0.0000  14.00  2175.097656  524794.00
0.0000  14.00  2259.136718  524904.00
0.0000  14.00  2273.183593  525015.00
0.0000  14.00  2231.078125  525124.00
0.0000  14.00  2273.183593  525235.00
0.0000  14.00  2189.078125  525344.00
0.0000  14.00  2259.136718  525455.00
0.0000  14.00  2133.214843  525564.00
0.0000  14.00  2217.070312  525675.00
0.0000  14.00  2485.160156  525785.00
0.0000  14.00  2217.070312  525895.00
0.0000  14.00  2133.214843  526005.00
0.0000  14.00  2175.097656  526115.00
0.0000  14.00  2133.214843  526225.00
0.0000  14.00  2217.070312  526336.00
0.0000  14.00  2133.214843  526445.00
0.0000  14.00  2217.070312  526556.00
0.0000  14.00  2133.214843  526665.00
0.0000  14.00  2273.183593  526776.00
0.0000  14.00  2175.097656  526885.00
0.0000  14.00  2315.382812  526996.00
0.0000  14.00  2175.097656  527106.00
0.0000  14.00  2259.136718  527215.00
0.0000  14.00  2133.214843  527326.00
0.0000  14.00  2273.183593  527435.00
0.0000  14.00  2133.214843  527546.00
0.0000  14.00  2259.136718  527655.00
0.0000  14.00  2175.097656  527766.00
0.0000  14.00  2217.070312  527876.00
0.0000  14.00  2077.531250  527986.00
0.0000  14.00  2513.609375  528096.00
0.0000  14.00  2175.097656  528206.00
0.0000  14.00  2161.125000  528316.00
0.0000  14.00  2119.281250  528427.00
0.0000  14.00  2091.437500  528536.00
0.0000  14.00  2231.078125  528647.00
0.0000  14.00  2091.437500  528756.00
0.0000  14.00  2161.125000  528867.00
0.0000  14.00  2091.437500  528976.00
0.0000  14.00  2175.097656  529087.00
0.0000  14.00  2077.531250  529197.00
0.0000  14.00  2161.125000  529307.00
0.0000  14.00  2133.214843  529417.00
0.0000  14.00  2217.070312  529526.00
0.0000  14.00  2133.214843  529637.00
0.0000  14.00  2217.070312  529746.00
0.0000  14.00  2442.566406  529857.00
0.0000  14.00  2175.097656  529967.00
0.0000  14.00  2119.281250  530077.00
0.0000  14.00  2119.281250  530187.00
0.0000  14.00  2091.437500  530297.00
0.0000  14.00  2175.097656  530407.00
0.0000  14.00  2217.070312  530518.00
0.0000  14.00  2161.125000  530627.00
0.0000  14.00  2161.125000  530738.00
0.0000  14.00  2077.531250  530847.00
0.0000  14.00  2077.531250  530958.00
0.0000  14.00  1980.488281  531067.00
0.0000  14.00  2022.011718  531178.00
0.0000  14.00  1939.054687  531288.00
0.0000  14.00  2077.531250  531398.00
0.0000  14.00  1994.320312  531508.00
0.0000  14.00  2063.636718  531618.00
0.0000  14.00  2035.878906  531728.00
0.0000  14.00  2133.214843  531838.00
0.0000  14.00  2385.933593  531948.00
0.0000  14.00  2119.281250  532059.00
0.0000  14.00  2035.878906  532168.00
0.0000  14.00  2133.214843  532279.00
0.0000  14.00  2385.933593  532388.00
0.0000  14.00  2119.281250  532499.00
0.0000  14.00  2329.472656  532609.00
0.0000  14.00  2077.531250  532719.00
0.0000  14.00  2035.878906  532829.00
0.0000  14.00  2161.125000  532938.00
0.0000  14.00  2133.214843  533049.00
0.0000  14.00  2217.070312  533158.00
0.0000  14.00  2485.160156  533269.00
0.0000  14.00  2175.097656  533379.00
0.0000  14.00  2035.878906  533489.00
0.0000  14.00  2456.753906  533599.00
0.0000  14.00  2119.281250  533709.00
0.0000  14.00  2428.394531  533819.00
0.0000  14.00  2063.636718  533929.00
0.0000  14.00  2385.933593  534039.00
0.0000  14.00  2133.214843  534150.00
0.0000  14.00  2091.437500  534259.00
0.0000  14.00  2119.281250  534370.00
0.0000  14.00  2385.933593  534479.00
0.0000  14.00  2175.097656  534590.00
0.0000  14.00  2133.214843  534700.00
0.0000  14.00  2273.183593  534810.00
0.0000  14.00  2133.214843  534920.00
0.0000  14.00  2217.070312  535030.00
0.0000  14.00  2133.214843  535140.00
0.0000  14.00  2175.097656  535250.00
0.0000  14.00  2133.214843  535360.00
0.0000  14.00  2203.066406  535471.00
0.0000  14.00  2133.214843  535580.00
0.0000  14.00  2217.070312  535691.00
0.0000  14.00  2133.214843  535800.00
0.0000  14.00  2273.183593  535911.00
0.0000  14.00  2189.078125  536020.00
0.0000  14.00  2273.183593  536131.00
0.0000  14.00  2189.078125  536241.00
0.0000  14.00  2273.183593  536350.00
0.0000  14.00  2133.214843  536461.00
0.0000  14.00  2175.097656  536570.00
0.0000  14.00  2133.214843  536681.00
0.0000  14.00  2217.070312  536791.00
0.0000  14.00  2133.214843  536901.00
0.0000  14.00  2217.070312  537011.00
0.0000  14.00  2133.214843  537121.00
0.0000  14.00  2203.066406  537231.00
0.0000  14.00  2133.214843  537341.00
0.0000  14.00  2217.070312  537451.00
0.0000  14.00  2556.367187  537562.00
0.0000  14.00  2175.097656  537671.00
0.0000  14.00  2175.097656  537782.00
0.0000  14.00  2049.750000  537891.00
0.0000  14.00  2161.125000  538002.00
0.0000  14.00  1980.488281  538112.00
0.0000  14.00  2077.531250  538222.00
0.0000  14.00  1994.320312  538332.00
0.0000  14.00  2077.531250  538442.00
0.0000  14.00  2035.878906  538552.00
0.0000  14.00  2161.125000  538662.00
0.0000  14.00  2077.531250  538772.00
0.0000  14.00  2175.097656  538883.00
0.0000  14.00  2035.878906  538992.00
0.0000  14.00  2161.125000  539103.00
0.0000  14.00  2385.933593  539212.00
0.0000  14.00  2175.097656  539322.00
0.0000  14.00  2077.531250  539432.00
0.0000  14.00  2175.097656  539542.00
0.0000  14.00  2091.437500  539653.00
0.0000  14.00  2175.097656  539762.00
0.0000  14.00  2133.214843  539873.00
0.0000  14.00  2217.070312  539982.00
0.0000  14.00  2217.070312  540093.00
0.0000  14.00  2217.070312  540203.00
0.0000  14.00  2217.070312  540313.00
0.0000  14.00  2133.214843  540423.00
0.0000  14.00  2161.125000  540533.00
0.0000  14.00  2091.437500  540643.00
0.0000  14.00  2556.367187  540753.00
0.0000  14.00  2077.531250  540863.00
0.0000  14.00  2513.609375  540974.00
0.0000  14.00  2428.394531  541083.00
0.0000  14.00  2175.097656  541194.00
0.0000  14.00  2091.437500  541303.00
0.0000  14.00  2175.097656  541414.00
0.0000  14.00  2035.878906  541523.00
0.0000  14.00  2119.281250  541633.00
0.0000  14.00  2077.531250  541744.00
0.0000  14.00  2161.125000  541853.00
0.0000  14.00  2035.878906  541964.00
0.0000  14.00  2470.949218  542073.00
0.0000  14.00  2091.437500  542184.00
0.0000  14.00  2175.097656  542294.00
0.0000  14.00  2133.214843  542404.00
0.0000  14.00  2077.531250  542514.00
0.0000  14.00  2119.281250  542624.00
0.0000  14.00  2119.281250  542734.00
0.0000  14.00  2119.281250  542844.00
0.0000  14.00  2343.570312  542954.00
0.0000  14.00  2077.531250  543065.00
0.0000  14.00  1952.855468  543174.00
0.0000  14.00  2022.011718  543285.00
0.0000  14.00  1980.488281  543394.00
0.0000  14.00  2077.531250  543505.00
0.0000  14.00  2049.750000  543614.00
0.0000  14.00  2133.214843  543725.00
0.0000  14.00  2329.472656  543835.00
0.0000  14.00  2077.531250  543945.00
0.0000  14.00  2035.878906  544055.00
0.0000  14.00  2091.437500  544165.00
0.0000  14.00  2035.878906  544275.00
0.0000  14.00  2133.214843  544386.00
0.0000  14.00  2091.437500  544495.00
0.0000  14.00  2175.097656  544606.00
0.0000  14.00  2133.214843  544715.00
0.0000  14.00  2175.097656  544826.00
0.0000  14.00  2077.531250  544935.00
0.0000  14.00  2470.949218  545045.00
0.0000  14.00  2049.750000  545156.00
0.0000  14.00  2119.281250  545265.00
0.0000  14.00  2385.933593  545376.00
0.0000  14.00  2175.097656  545485.00
0.0000  14.00  2161.125000  545596.00
0.0000  14.00  2119.281250  545705.00
0.0000  14.00  2161.125000  545816.00
0.0000  14.00  2091.437500  545926.00
0.0000  14.00  2161.125000  546036.00
0.0000  14.00  2077.531250  546146.00
0.0000  14.00  2175.097656  546256.00
0.0000  14.00  2035.878906  546366.00
0.0000  14.00  2513.609375  546477.00
0.0000  14.00  2091.437500  546586.00
0.0000  14.00  2175.097656  546697.00
0.0000  14.00  2428.394531  546806.00
0.0000  14.00  2175.097656  546916.00
0.0000  14.00  2091.437500  547026.00
0.0000  14.00  2161.125000  547136.00
0.0000  14.00  2119.281250  547247.00
0.0000  14.00  2175.097656  547356.00
0.0000  14.00  2091.437500  547467.00
0.0000  14.00  2189.078125  547576.00
0.0000  14.00  2161.125000  547687.00
0.0000  14.00  2091.437500  547796.00
0.0000  14.00  2175.097656  547907.00
0.0000  14.00  2077.531250  548017.00
0.0000  14.00  2175.097656  548127.00
0.0000  14.00  2077.531250  548237.00
0.0000  14.00  2513.609375  548347.00
0.0000  14.00  2091.437500  548457.00
0.0000  14.00  2175.097656  548568.00
0.0000  14.00  2035.878906  548677.00
0.0000  14.00  2161.125000  548788.00
0.0000  14.00  2091.437500  548897.00
0.0000  14.00  2217.070312  549007.00
0.0000  14.00  2077.531250  549117.00
0.0000  14.00  2217.070312  549227.00
0.0000  14.00  2133.214843  549338.00
0.0000  14.00  2175.097656  549447.00
0.0000  14.00  2091.437500  549558.00
0.0000  14.00  2175.097656  549667.00
0.0000  14.00  2133.214843  549778.00
0.0000  14.00  2217.070312  549888.00
0.0000  14.00  2217.070312  549998.00
0.0000  14.00  2570.644531  550108.00
0.0000  14.00  2570.644531  550218.00
0.0000  14.00  2133.214843  550328.00
0.0000  14.00  2217.070312  550438.00
0.0000  14.00  2091.437500  550548.00
0.0000  14.00  2513.609375  550659.00
0.0000  14.00  2091.437500  550768.00
0.0000  14.00  2217.070312  550879.00
0.0000  14.00  2470.949218  550988.00
0.0000  14.00  2217.070312  551099.00
0.0000  14.00  2133.214843  551208.00
0.0000  14.00  2231.078125  551319.00
0.0000  14.00  2470.949218  551429.00
0.0000  14.00  2231.078125  551538.00
0.0000  14.00  2133.214843  551649.00
0.0000  14.00  2175.097656  551758.00
0.0000  14.00  2442.566406  551869.00
0.0000  14.00  2119.281250  551979.00
0.0000  14.00  1994.320312  552089.00
0.0000  14.00  2022.011718  552199.00
0.0000  14.00  2231.078125  552309.00
0.0000  14.00  1883.960937  552419.00
0.0000  14.00  1746.953125  552529.00
0.0000  14.00  1829.031250  552639.00
0.0000  14.00  1706.050781  552750.00
0.0000  14.00  1787.945312  552859.00
0.0000  14.00  1706.050781  552970.00
0.0000  14.00  1829.031250  553079.00
0.0000  14.00  1746.953125  553190.00
0.0000  14.00  1870.210937  553299.00
0.0000  14.00  1801.628906  553410.00
0.0000  14.00  1925.265625  553520.00
0.0000  14.00  1842.746093  553630.00
0.0000  14.00  1966.664062  553740.00
0.0000  14.00  1897.718750  553850.00
0.0000  14.00  1980.488281  553960.00
0.0000  14.00  1897.718750  554071.00
0.0000  14.00  1966.664062  554180.00
0.0000  14.00  1897.718750  554291.00
0.0000  14.00  1980.488281  554401.00
0.0000  14.00  1939.054687  554511.00
0.0000  14.00  1980.488281  554621.00
0.0000  14.00  1897.718750  554731.00
0.0000  14.00  1966.664062  554842.00
0.0000  14.00  1883.960937  554951.00
0.0000  14.00  1925.265625  555062.00
0.0000  14.00  1842.746093  555171.00
0.0000  14.00  1925.265625  555282.00
0.0000  14.00  1801.628906  555392.00
0.0000  14.00  2217.070312  555502.00
0.0000  14.00  1787.945312  555612.00
0.0000  14.00  1870.210937  555722.00
0.0000  14.00  1842.746093  555832.00
0.0000  14.00  1925.265625  555942.00
0.0000  14.00  1883.960937  556052.00
0.0000  14.00  1966.664062  556163.00
0.0000  14.00  1897.718750  556272.00
0.0000  14.00  1980.488281  556383.00
0.0000  14.00  1883.960937  556492.00
0.0000  14.00  1966.664062  556603.00
0.0000  14.00  1883.960937  556712.00
0.0000  14.00  1925.265625  556823.00
0.0000  14.00  1842.746093  556933.00
0.0000  14.00  1966.664062  557043.00
0.0000  14.00  1897.718750  557153.00
0.0000  14.00  1980.488281  557263.00
0.0000  14.00  1883.960937  557373.00
0.0000  14.00  1966.664062  557484.00
0.0000  14.00  1897.718750  557593.00
0.0000  14.00  1925.265625  557704.00
0.0000  14.00  1842.746093  557813.00
0.0000  14.00  1925.265625  557924.00
0.0000  14.00  1842.746093  558033.00
0.0000  14.00  1911.488281  558144.00
0.0000  14.00  1787.945312  558254.00
0.0000  14.00  1870.210937  558364.00
0.0000  14.00  1787.945312  558474.00
0.0000  14.00  1870.210937  558584.00
0.0000  14.00  1883.960937  558694.00
0.0000  14.00  1883.960937  558804.00
0.0000  14.00  1870.210937  558914.00
0.0000  14.00  1925.265625  559025.00
0.0000  14.00  1925.265625  559134.00
0.0000  14.00  1925.265625  559245.00
0.0000  14.00  1925.265625  559354.00
0.0000  14.00  1842.746093  559465.00
0.0000  14.00  1883.960937  559575.00
0.0000  14.00  1787.945312  559685.00
0.0000  14.00  1870.210937  559795.00
0.0000  14.00  1801.628906  559905.00
0.0000  14.00  1870.210937  560015.00
0.0000  14.00  1842.746093  560125.00
0.0000  14.00  1925.265625  560235.00
0.0000  14.00  1842.746093  560346.00
0.0000  14.00  2231.078125  560455.00
0.0000  14.00  1801.628906  560566.00
0.0000  14.00  1883.960937  560675.00
0.0000  14.00  1787.945312  560786.00
0.0000  14.00  1883.960937  560896.00
0.0000  14.00  1787.945312  561006.00
0.0000  14.00  1870.210937  561116.00
0.0000  14.00  1787.945312  561226.00
0.0000  14.00  1870.210937  561336.00
0.0000  14.00  1842.746093  561446.00
0.0000  14.00  1870.210937  561557.00
0.0000  14.00  1801.628906  561667.00
0.0000  14.00  2217.070312  561777.00
0.0000  14.00  1801.628906  561887.00
0.0000  14.00  1883.960937  561997.00
0.0000  14.00  1801.628906  562107.00
0.0000  14.00  1870.210937  562217.00
0.0000  14.00  1787.945312  562327.00
0.0000  14.00  1883.960937  562438.00
0.0000  14.00  1787.945312  562547.00
0.0000  14.00  1883.960937  562658.00
0.0000  14.00  1787.945312  562767.00
0.0000  14.00  1883.960937  562878.00
0.0000  14.00  1842.746093  562988.00
0.0000  14.00  1925.265625  563098.00
0.0000  14.00  1801.628906  563208.00
0.0000  14.00  1925.265625  563318.00
0.0000  14.00  1801.628906  563428.00
0.0000  14.00  1883.960937  563538.00
0.0000  14.00  1883.960937  563648.00
0.0000  14.00  1883.960937  563759.00
0.0000  14.00  1883.960937  563868.00
0.0000  14.00  1883.960937  563979.00
0.0000  14.00  1925.265625  564088.00
0.0000  14.00  1883.960937  564199.00
0.0000  14.00  1911.488281  564308.00
0.0000  14.00  1883.960937  564419.00
0.0000  14.00  1870.210937  564529.00
0.0000  14.00  1829.031250  564639.00
0.0000  14.00  1870.210937  564749.00
0.0000  14.00  1787.945312  564859.00
0.0000  14.00  1870.210937  564969.00
0.0000  14.00  1842.746093  565080.00
0.0000  14.00  1925.265625  565189.00
0.0000  14.00  1842.746093  565300.00
0.0000  14.00  1911.488281  565409.00
0.0000  14.00  1829.031250  565520.00
0.0000  14.00  1925.265625  565629.00
0.0000  14.00  1842.746093  565740.00
0.0000  14.00  1911.488281  565850.00
0.0000  14.00  1842.746093  565960.00
0.0000  14.00  1925.265625  566070.00
0.0000  14.00  1801.628906  566180.00
0.0000  14.00  1925.265625  566290.00
0.0000  14.00  1842.746093  566401.00
0.0000  14.00  1883.960937  566510.00
0.0000  14.00  1842.746093  566621.00
0.0000  14.00  1883.960937  566731.00
0.0000  14.00  1801.628906  566841.00
0.0000  14.00  1883.960937  566951.00
0.0000  14.00  1801.628906  567061.00
0.0000  14.00  1925.265625  567172.00
0.0000  14.00  1856.476562  567281.00
0.0000  14.00  1925.265625  567392.00
0.0000  14.00  1842.746093  567501.00
0.0000  14.00  1925.265625  567612.00
0.0000  14.00  1842.746093  567721.00
0.0000  14.00  1939.054687  567832.00
